date,y,x,cate
2014-08-29 14:30:00,0.0234444320138889,5400,Productive_time
2014-08-29 14:31:00,0.0199438109027778,5460,Productive_time
2014-08-29 14:32:00,0.0125880088888889,5520,Productive_time
2014-08-29 14:33:00,0.00785073576388889,5580,Productive_time
2014-08-29 14:34:00,0.00398463354166667,5640,Productive_time
2014-08-29 14:35:00,7.8393611111111e-05,5700,Productive_time
2014-08-29 14:36:00,7.54622916666667e-05,5760,Productive_time
2014-08-29 14:37:00,0.00394679319444444,5820,Productive_time
2014-08-29 14:38:00,0.00799412840277778,5880,Productive_time
2014-08-29 14:39:00,0.0115974165277778,5940,Productive_time
2014-08-29 14:40:00,0.0166309240972222,6000,Productive_time
2014-08-29 14:41:00,0.0204741105555556,6060,Productive_time
2014-08-29 14:42:00,0.0231614552083333,6120,Productive_time
2014-08-29 14:43:00,0.0260720346527778,6180,Productive_time
2014-08-29 14:44:00,0.0283620677491868,6240,Productive_time
2014-08-29 14:45:00,0.0280736521241868,6300,Productive_time
2014-08-29 14:46:00,0.0286330430269646,6360,Productive_time
2014-08-29 14:47:00,0.0296500314297424,6420,Productive_time
2014-08-29 14:48:00,0.0296797404166667,6480,Productive_time
2014-08-29 14:49:00,0.0266954199305556,6540,Productive_time
2014-08-29 14:50:00,0.0233610186805556,6600,Productive_time
2014-08-29 14:51:00,0.0195912120138889,6660,Productive_time
2014-08-29 14:52:00,0.0144108268055556,6720,Productive_time
2014-08-29 14:53:00,0.00996946701388889,6780,Productive_time
2014-08-29 14:54:00,0.00600984708333333,6840,Productive_time
2014-08-29 14:55:00,0.00225030534722222,6900,Productive_time
2014-08-29 14:56:00,0.00241214534722222,6960,Productive_time
2014-08-29 14:57:00,0.0066550325,7020,Productive_time
2014-08-29 14:58:00,0.0101813377777778,7080,Productive_time
2014-08-29 14:59:00,0.0136217529166667,7140,Productive_time
2014-08-29 15:00:00,0.0149692189583333,7200,Productive_time
2014-08-29 15:01:00,0.0143892214583333,7260,Productive_time
2014-08-29 15:02:00,0.0144838418055556,7320,Productive_time
2014-08-29 15:03:00,0.0145448328472222,7380,Productive_time
2014-08-29 15:04:00,0.0142071915972222,7440,Productive_time
2014-08-29 15:05:00,0.0138330003472222,7500,Productive_time
2014-08-29 15:06:00,0.0137306048611111,7560,Productive_time
2014-08-29 15:07:00,0.0135877788888889,7620,Productive_time
2014-08-29 15:08:00,0.0116756755555556,7680,Productive_time
2014-08-29 15:09:00,0.008385961875,7740,Productive_time
2014-08-29 15:10:00,0.00486811409722222,7800,Productive_time
2014-08-29 15:11:00,0.00150920215277778,7860,Productive_time
2014-08-29 15:12:00,3.63493055555556e-06,7920,Productive_time
2014-08-29 15:13:00,3.56527777777778e-06,7980,Productive_time
2014-08-29 15:14:00,3.40236111111111e-06,8040,Productive_time
2014-08-29 15:15:00,2.23243055555556e-06,8100,Productive_time
2014-08-29 15:16:00,2.21118055555556e-06,8160,Productive_time
2014-08-29 15:17:00,2.50687201327234e-05,8220,Productive_time
2014-08-29 15:18:00,2.48066367993901e-05,8280,Productive_time
2014-08-29 15:19:00,2.53532340216123e-05,8340,Productive_time
2014-08-29 15:20:00,2.52339979105012e-05,8400,Productive_time
2014-08-29 15:21:00,3.52041666666667e-06,8460,Productive_time
2014-08-29 15:22:00,3.68569444444444e-06,8520,Productive_time
2014-08-29 15:23:00,4.23465277777778e-06,8580,Productive_time
2014-08-29 15:24:00,4.46368055555556e-06,8640,Productive_time
2014-08-29 15:25:00,3.62548611111111e-06,8700,Productive_time
2014-08-29 15:26:00,4.2925e-06,8760,Productive_time
2014-08-29 15:27:00,4.12604166666667e-06,8820,Productive_time
2014-08-29 15:28:00,4.30784722222222e-06,8880,Productive_time
2014-08-29 15:29:00,1.63908333333333e-05,8940,Productive_time
2014-08-29 15:30:00,0.00382291041666667,9000,Productive_time
2014-08-29 15:31:00,0.00791486944444444,9060,Productive_time
2014-08-29 15:32:00,0.0115040629166667,9120,Productive_time
2014-08-29 15:33:00,0.0150439292361111,9180,Productive_time
2014-08-29 15:34:00,0.0173615014583333,9240,Productive_time
2014-08-29 15:35:00,0.0205594458333333,9300,Productive_time
